District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No
Bagalkot,Amengad PS,0040/2016,1,2016,2,2016-02-15 11:30:00.000,2016-02-15 11:35:00.000,2016-02-15 16:00:00.000,15/02/2016,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 181,3 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"CHILLAPUR VILLAGE TIPPANNA SUDI IN FRONT HOUSE, CHILLAPUR VILLAGE TIPPANNA SUDI IN FRONT HOUSE",SOUTH FROM PS 8 KM,RURAL BEAT NO 6,SULEBAVI,1,1,0,0,0,0,1,1,0,1,1,0,2016000042,1245,10470124520160040
Bagalkot,Amengad PS,0041/2016,1,2016,2,2016-02-16 20:45:00.000,2016-02-16 20:50:00.000,2016-02-17 00:30:00.000,17/02/2016,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"AMD TO HND SH-20 ROAD PATTANASETTI PUMP NEAR, AMD TO HND SH-20 ROAD PATTANASETTI PUMP NEAR",WEST FROM PS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,1,1,0,1,1,0,2016000043,1245,10470124520160041
Bagalkot,Amengad PS,0042/2016,1,2016,2,2016-02-23 20:10:00.000,2016-02-23 20:15:00.000,2016-02-24 17:00:00.000,24/02/2016,Non Heinous,Dis/Acq,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,504,506,354(B) ",R S BIRADAR   (PI),1898733,NULL,42900007,"INFRONT OF COMPLAINANT HOUSE HULAGINAL VILLAGE, INFRONT OF COMPLAINANT HOUSE HULAGINAL VILLAGE",NORTH FROM PS TOWARDS 3 KM,RURAL BEAT NO 16,MADAPUR,1,1,0,0,0,0,1,1,0,1,1,0,2016000045,1245,10470124520160042
Bagalkot,Amengad PS,0043/2016,1,2016,2,2016-02-23 17:00:00.000,2016-02-23 17:05:00.000,2016-02-25 09:15:00.000,25/02/2016,Non Heinous,Convicted,Written,POCSO,Others,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 354,506,354(A) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8,18 IPC 1860 U/s: 511 ",R S BIRADAR   (PI),1898733,NULL,42900007,"HUVINAHALLI VILLAGE ACCUSED HOUSE ROOF, HUVINAHALLI VILLAGE ACCUSED HOUSE ROOF",WEST FROM PS 15 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,1,0,0,1,1,0,1,1,1,2016000046,1245,10470124520160043
Bagalkot,Amengad PS,0044/2016,1,2016,2,2016-02-25 05:30:00.000,2016-02-25 05:35:00.000,2016-02-25 19:30:00.000,25/02/2016,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",R S BIRADAR   (PI),1898733,NULL,42900007,"BADAMI TO GUDUR ROAD NEAR BHIMANAGAD VILLAGE, BADAMI TO GUDUR ROAD NEAR BHIMANAGAD VILLAGE",SOUTH FROM PS 20 KM,GUDUR OP BEAT NO 24,UPANAL,4,0,0,0,0,0,1,0,0,0,1,0,2016000047,1245,10470124520160044
Bagalkot,Amengad PS,0045/2016,1,2016,3,2016-03-01 09:45:00.000,2016-03-01 09:50:00.000,2016-03-01 13:30:00.000,01/03/2016,Non Heinous,Pending Trial,Written,Karnataka State Local Act,Mmdr (Mines & Minerals Regulation Development) Act 1957,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 379 MMDR (MINES AND MINERALS REGULATION OF DEVELOPMENT) ACT 1957 U/s: 21,4(1A),4(1) ",G.H.KUPPI   (PSI),1332599,NULL,123600010,"BENAL VILLAGE BASANAGOUDA  GOUDAR FILIED, BENAL VILLAGE BASANAGOUDA  GOUDAR FILIED",WEST FROM PS 9 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,2,2,0,2,2,0,2016000048,1245,10470124520160045
Bagalkot,Amengad PS,0046/2016,1,2016,3,2016-02-28 13:00:00.000,2016-02-28 13:05:00.000,2016-03-05 19:00:00.000,05/03/2016,Non Heinous,Traced,Written,MISSING PERSON,Women,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 00MP ",R S BIRADAR   (PI),1898733,NULL,42900007,"AMINAGADA BUS STAND, AMINAGADA BUS STAND",WEST FROM  PS 500MM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,1,1,2,0,0,0,0,0,0,0,0,2016000049,1245,10470124520160046
Bagalkot,Amengad PS,0047/2016,1,2016,3,2016-03-06 12:00:00.000,2016-03-06 12:05:00.000,2016-03-06 20:30:00.000,06/03/2016,Non Heinous,Pending Trial,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,149,148,147,504,341,506,354(B),342 ",R S BIRADAR   (PI),1898733,NULL,42900007,"VICTEM AND ACCUSED LAND NIMBALAGUNDI VILLAGE AREA, VICTEM AND ACCUSED LAND NIMBALAGUNDI VILLAGE AREA",SOUTH FROM PS 9 KM,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,6,3,3,6,6,0,2016000050,1245,10470124520160047
Bagalkot,Amengad PS,0048/2016,1,2016,3,2016-03-06 12:00:00.000,2016-03-06 12:05:00.000,2016-03-07 16:15:00.000,07/03/2016,Non Heinous,Pending Trial,Written,CASES OF HURT,"Simple Hurt ",0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 323,504,506 ",R S BIRADAR   (PI),1898733,NULL,42900007,"NIMBALGUNDI VILLAGE AREA NAGAPPA KENDUR LAND, NIMBALGUNDI VILLAGE AREA NAGAPPA KENDUR LAND",SOUTH FROM PS 9 KM,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,1,0,0,0,1,0,2016000051,1245,10470124520160048
Bagalkot,Amengad PS,0049/2016,1,2016,3,2016-03-07 08:00:00.000,2016-03-07 08:05:00.000,2016-03-07 19:30:00.000,07/03/2016,Non Heinous,False Case,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,447,149,504,506,354(B) ",R S BIRADAR   (PI),1898733,NULL,42900007,"COMPLAINANT IN HOUSE   HIREMAGI  VILLAGE, COMPLAINANT IN HOUSE   HIREMAGI  VILLAGE",NORTH FROM PS 8 KM,RURAL BEAT NO 16,MADAPUR,1,0,0,0,0,0,5,0,0,0,0,0,2016000052,1245,10470124520160049
Bagalkot,Amengad PS,0050/2016,1,2016,3,2016-03-07 08:00:00.000,2016-03-07 08:05:00.000,2016-03-07 22:30:00.000,07/03/2016,Non Heinous,Pending Trial,Written,MOLESTATION,Other Places,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 324,323,447,149,147,143,504,506,354(B) ",R S BIRADAR   (PI),1898733,NULL,42900007,"COMPLAINANT IN  HOUSE HIREMAGI  VILLAGE, COMPLAINANT IN  HOUSE HIREMAGI  VILLAGE",SOUTH FROM PS 8 KM,RURAL BEAT NO 16,MADAPUR,0,0,0,0,0,0,7,4,3,7,5,0,2016000053,1245,10470124520160050
Bagalkot,Amengad PS,0051/2016,1,2016,3,2015-03-10 10:00:00.000,2016-03-10 12:00:00.000,2016-03-10 16:00:00.000,10/03/2016,Non Heinous,Other Disposal,Written,CrPC,Security For Good Behaviour (Sec 107 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 107 ",M.B.NILAGAR   (HC),1022878,NULL,124900010,"KALLIGUDDA VILLAGE ACCUSED  LAND, KALLIGUDDA VILLAGE ACCUSED  LAND",SOUTH FROM PS 9 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,8,0,0,0,8,0,2016000054,1245,10470124520160051
Bagalkot,Amengad PS,0052/2016,1,2016,3,2015-03-10 11:00:00.000,2016-03-10 15:00:00.000,2016-03-10 17:00:00.000,10/03/2016,Non Heinous,BoundOver,Written,CrPC,Security For Good Behaviour (Sec 107 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 107 ",M.B.NILAGAR   (HC),1022878,NULL,124900010,"HIREMAGI VILLAGE IN FRONT OF ACCUSED HOUSE, HIREMAGI VILLAGE IN FRONT OF ACCUSED HOUSE",NORTH FROM PS 9 KM,RURAL BEAT NO 16,MADAPUR,0,0,0,0,0,0,13,0,0,0,13,0,2016000055,1245,10470124520160052
Bagalkot,Amengad PS,0053/2016,1,2016,3,2016-03-11 16:15:00.000,2016-03-11 16:25:00.000,2016-03-11 17:40:00.000,11/03/2016,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",S G HELVAR   (ASI),1270757,NULL,124000015,"KAMATAGI VILLAGE NEAR GANDI CHOUK PUBLIC PALCE, KAMATAGI VILLAGE NEAR GANDI CHOUK PUBLIC PALCE",WEST FORM PS 15 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,1,0,1,1,0,2016000056,1245,10470124520160053
Bagalkot,Amengad PS,0054/2016,1,2016,3,2016-03-12 14:00:00.000,2016-03-12 14:05:00.000,2016-03-13 17:00:00.000,13/03/2016,Heinous,Dis/Acq,Written,POCSO,Rape,0.0000000000000000000000,0.0000000000000000000000,"PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8,4 IPC 1860 U/s: 376(2)(I),109,147,366(A),149,363,366 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"BASU ILAL FIELD K.KALLAPUR, BASU ILAL FIELD K.KALLAPUR",WEST FROM PS TOWARDS 16 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,1,0,0,5,3,0,3,5,0,2016000057,1245,10470124520160054
Bagalkot,Amengad PS,0055/2016,1,2016,3,2016-03-22 12:30:00.000,2016-03-22 12:35:00.000,2016-03-22 21:00:00.000,22/03/2016,Non Heinous,Pending Trial,Written,FORGERY,Other Forgery,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 468,465,419 ",R S BIRADAR   (PI),1898733,NULL,42900007,"AMINAGAD BUS STAND, AMINAGAD BUS STAND",WEST FORM PS 500 MM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,1,0,1,1,0,2016000058,1245,10470124520160055
Bagalkot,Amengad PS,0056/2016,1,2016,3,2016-03-27 21:00:00.000,2016-03-27 21:05:00.000,2016-03-28 14:30:00.000,28/03/2016,Non Heinous,Undetected,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",R S BIRADAR   (PI),1898733,NULL,42900007,"AMINAGAD BAGALKOT SH -20 ROAD NEAR BANATHIKOLL, AMINAGAD BAGALKOT SH -20 ROAD NEAR BANATHIKOLL",WEST FROM PS 3 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,0,0,0,0,0,2016000059,1245,10470124520160056
Bagalkot,Amengad PS,0057/2016,1,2016,3,2016-03-29 18:30:00.000,2016-03-29 18:35:00.000,2016-03-29 20:00:00.000,29/03/2016,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",S G HELVAR   (ASI),1270757,NULL,124000015,"SULEBAVI VILLAGE RESHME DEPT  FRONT PUBLIC PLACE, SULEBAVI VILLAGE RESHME DEPT  FRONT PUBLIC PLACE",SOUTH FROM 2 KM,RURAL BEAT NO 6,SULEBAVI,0,0,0,0,0,0,8,8,0,8,8,0,2016000060,1245,10470124520160057
Bagalkot,Amengad PS,0058/2016,1,2016,3,2016-03-31 21:00:00.000,2016-03-31 21:05:00.000,2016-03-31 23:00:00.000,31/03/2016,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"AMINAGAD NEAR KURI BAZAR, AMINAGAD NEAR KURI BAZAR",EAST FROM  PS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,1,0,0,0,1,0,2016000061,1245,10470124520160058
Bagalkot,Amengad PS,0059/2016,1,2016,4,2016-03-31 06:00:00.000,2016-03-31 06:05:00.000,2016-04-01 21:00:00.000,01/04/2016,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279 ",R S BIRADAR   (PI),1898733,NULL,42900007,"AIHOLE TO PATTADAKAL ON ROAD CHILLAPUR CRASS NEAR, AIHOLE TO PATTADAKAL ON ROAD CHILLAPUR CRASS NEAR",SOUTH FROM PS 12 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2016000062,1245,10470124520160059
Bagalkot,Amengad PS,0060/2016,1,2016,4,2016-04-02 13:00:00.000,2016-04-02 13:05:00.000,2016-04-02 16:00:00.000,02/04/2016,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 304(A),338,337,279 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"HUNGUNAD TO AMINAGAD SH-20 ROAD NEAR GRANETE FRACT, HUNGUNAD TO AMINAGAD SH-20 ROAD NEAR GRANETE FRACT",EAST FROM PS 2 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,2,3,0,1,0,0,1,1,0,1,1,0,2016000063,1245,10470124520160060
Bagalkot,Amengad PS,0061/2016,1,2016,4,2016-02-02 08:30:00.000,2016-02-02 08:35:00.000,2016-04-03 08:30:00.000,03/04/2016,Heinous,False Case,Judicial/Magistrate reference,"SCHEDULED CASTE AND THE SCHEDULED TRIBES ",Scheduled Caste  Women,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 354,323,468,504,34,506 SC AND THE ST  (PREVENTION OF ATTROCITIES) ACT, 1989 U/s: 3(1)(11),3(1)(10) ",V.P.JAGALI   (Dy.SP),900743817,NULL,42700001,"RAKKASAGI VILLAGE HARIJAN KERI BANIKATTI NEAR, RAKKASAGI VILLAGE HARIJAN KERI BANIKATTI NEAR",EAST FROM PS 3 KM,RURAL BEAT NO 6,SULEBAVI,0,0,0,0,3,0,3,0,0,0,0,0,2016000064,1245,10470124520160061
Bagalkot,Amengad PS,0062/2016,1,2016,4,2016-04-02 20:30:00.000,2016-04-02 20:35:00.000,2016-04-03 12:00:00.000,03/04/2016,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,146 ",R S BIRADAR   (PI),1898733,NULL,42900007,"AMINAGAD TO SULEBAVI ROAD NEAR TATRANI DHABA, AMINAGAD TO SULEBAVI ROAD NEAR TATRANI DHABA",WEST FROM PS 700 MM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,1,1,0,1,1,0,2016000065,1245,10470124520160062
Bagalkot,Amengad PS,0063/2016,1,2016,4,2016-04-06 13:30:00.000,2016-04-06 13:35:00.000,2016-04-07 14:15:00.000,07/04/2016,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279,304(A) ",Karuneshagowda J   (PI),1820048,NULL,97500025,"MURADI TO GUDUR ON ROAD NEAR MILK DIARY MURADI, MURADI TO GUDUR ON ROAD NEAR MILK DIARY MURADI",WEST FROM PS 25 KM,OP RURAL BEAT NO 28,DAMMUR,0,0,1,0,0,0,1,1,0,1,1,0,2016000066,1245,10470124520160063
Bagalkot,Amengad PS,0064/2016,1,2016,4,2016-04-05 14:00:00.000,2016-04-05 14:05:00.000,2016-04-07 16:00:00.000,07/04/2016,Non Heinous,Traced,Written,MISSING PERSON,Man,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 00MP ",R S BIRADAR   (PI),1898733,NULL,42900007,"COMPLAINANT HOUSE IN AIHOLE VILLAGE, COMPLAINANT HOUSE IN AIHOLE VILLAGE",SOUTH FRO PS 14,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,0,0,0,0,0,0,2016000067,1245,10470124520160064
Bagalkot,Amengad PS,0065/2016,1,2016,4,2016-04-12 22:30:00.000,2016-04-12 22:35:00.000,2016-04-13 12:15:00.000,13/04/2016,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",LAXMIKANTHA S BANNIKOL  (PSI),2481360,NULL,48600207,"BAGALKOT AMINAGAD SH-20 ROAD NEAR KAMATAGI 2 KM, BAGALKOT AMINAGAD SH-20 ROAD NEAR KAMATAGI 2 KM",WEST FROM PS 12 KM,RURAL BEAT NO 13,KAMATAGI,2,0,0,0,0,0,1,0,0,0,1,0,2016000068,1245,10470124520160065
Bagalkot,Amengad PS,0066/2016,1,2016,4,2016-04-12 06:00:00.000,2016-04-12 06:05:00.000,2016-04-14 16:00:00.000,14/04/2016,Non Heinous,Traced,Written,MISSING PERSON,Man,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 00MP ",Mallikarjun Guruputrappa Kulkarni (PSI),2481424,NULL,7100075,"KAMATAGI VILLAGE COMPLAINANT HOUSE, KAMATAGI VILLAGE COMPLAINANT HOUSE",WEST FROM PS 14 KM,RURAL BEAT NO 13,KAMATAGI,1,0,0,0,0,0,0,0,0,0,0,0,2016000070,1245,10470124520160066
Bagalkot,Amengad PS,0067/2016,1,2016,4,2015-04-17 14:00:00.000,2016-04-17 15:00:00.000,2016-04-17 16:00:00.000,17/04/2016,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 107 ),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 107 ",S G HELVAR   (ASI),1270757,NULL,124000015,"CHIKANAL VILLAGE NEAR DYAMAVVA TEMPLE, CHIKANAL VILLAGE NEAR DYAMAVVA TEMPLE",SOUTH FROM PS TOWARDS 16 KM,GUDUR OP BEAT NO 24,UPANAL,0,0,0,0,0,0,13,0,0,0,13,0,2016000071,1245,10470124520160067
Bagalkot,Amengad PS,0068/2016,1,2016,4,2016-04-18 20:00:00.000,2016-04-18 20:05:00.000,2016-04-18 21:00:00.000,18/04/2016,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279,337,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"GUDUR AMINAGAD ROAD NEAR KANIBASAPPA TEMPAL, GUDUR AMINAGAD ROAD NEAR KANIBASAPPA TEMPAL",SOUTH FROM PS 10 KM,GUDUR OP BEAT NO 24,UPANAL,2,0,0,0,0,0,0,0,0,0,1,0,2016000072,1245,10470124520160068
Bagalkot,Amengad PS,0069/2016,1,2016,4,2016-04-19 14:00:00.000,2016-04-19 14:05:00.000,2016-04-19 16:00:00.000,19/04/2016,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",S G HELVAR   (ASI),1270757,NULL,124000015,"AMBLIKOPPA VILLAGE HANAMANTADEVAR TEMPAL FRONT, AMBLIKOPPA VILLAGE HANAMANTADEVAR TEMPAL FRONT",NORTH FROM PS 20 KM,RURAL BEAT NO 16,MADAPUR,0,0,0,0,0,0,11,11,0,11,11,0,2016000073,1245,10470124520160069
Bagalkot,Amengad PS,0070/2016,1,2016,4,2016-04-21 19:00:00.000,2016-04-21 19:05:00.000,2016-04-21 21:00:00.000,21/04/2016,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",C.A.KALABURGI   (ASI),1018998,NULL,188800009,"KAMATAGI BUS STAND NEAR, KAMATAGI BUS STAND NEAR",WEST FROM PS 14 KM,RURAL BEAT NO 13,KAMATAGI,0,0,0,0,0,0,1,1,0,1,1,0,2016000074,1245,10470124520160070
Bagalkot,Amengad PS,0071/2016,1,2016,4,2016-04-22 21:45:00.000,2016-04-22 21:50:00.000,2016-04-23 07:00:00.000,23/04/2016,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279,337,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",Karuneshagowda J   (PI),1820048,NULL,97500025,"SH-20 ROAD RAKKASAGI VILLAGE BRIDGE, SH-20 ROAD RAKKASAGI VILLAGE BRIDGE",EAST FROM PS TOWARDS 03 KM,RURAL BEAT NO 6,SULEBAVI,2,0,0,0,0,0,0,0,0,0,1,0,2016000076,1245,10470124520160071
Bagalkot,Amengad PS,0072/2016,1,2016,4,2016-04-26 14:15:00.000,2016-04-26 14:20:00.000,2016-04-26 16:00:00.000,26/04/2016,Non Heinous,Pending Trial,Written,ATTEMPT TO MURDER,"Due To Other Causes  ",0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 307,34 ",R S BIRADAR   (PI),1898733,NULL,42900007,"BENAL KAMATAGI ROAD NEAR ACCUSED LAND, BENAL KAMATAGI ROAD NEAR ACCUSED LAND",WEST FROM PS 11 KM,RURAL BEAT NO 13,KAMATAGI,1,0,0,0,0,0,2,2,0,2,2,0,2016000077,1245,10470124520160072
Bagalkot,Amengad PS,0073/2016,1,2016,5,2016-04-24 23:00:00.000,2016-04-25 05:00:00.000,2016-05-04 20:00:00.000,04/05/2016,Non Heinous,Undetected,Written,BURGLARY - NIGHT,At Commercial Places / Establishments,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 457,380 ",R S BIRADAR   (PI),1898733,NULL,42900007,"GUDUR VILLAGE COMPLAINANT KIRANI SHOP, GUDUR VILLAGE COMPLAINANT KIRANI SHOP",SOUTH FROM PS 15 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,0,0,0,0,0,0,2016000078,1245,10470124520160073
Bagalkot,Amengad PS,0074/2016,1,2016,5,2016-05-04 11:30:00.000,2016-05-04 11:35:00.000,2016-05-04 21:00:00.000,04/05/2016,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 ",R S BIRADAR   (PI),1898733,NULL,42900007,"SH-20 ROAD RAMATHAL-BENAL CROSS, SH-20 ROAD RAMATHAL-BENAL CROSS",WEST FROM PS TOWARDS 12 KM,RURAL BEAT NO 3,AIHOLE,1,1,0,1,0,0,1,1,0,1,1,0,2016000079,1245,10470124520160074
Bagalkot,Amengad PS,0075/2016,1,2016,5,2016-05-04 19:30:00.000,2016-05-04 19:35:00.000,2016-05-05 22:00:00.000,05/05/2016,Non Heinous,Convicted,Sue-moto by Police,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181,3,146 ",R S BIRADAR   (PI),1898733,NULL,42900007,"AMINAGAD HUNAGUND SH-20 ROAD NEAR KURI BAZAR, AMINAGAD HUNAGUND SH-20 ROAD NEAR KURI BAZAR",EAST FROM PS 1.5 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,2,0,0,0,0,0,0,2,0,2,2,0,2016000080,1245,10470124520160075
Bagalkot,Amengad PS,0076/2016,1,2016,5,2016-05-06 18:45:00.000,2016-05-06 18:50:00.000,2016-05-06 21:00:00.000,06/05/2016,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",M.B.NILAGAR   (HC),1022878,NULL,124900010,"GUDUR VILLAGE HULLESHWAR TEMPAL NEAR PUBLIC PLACE, GUDUR VILLAGE HULLESHWAR TEMPAL NEAR PUBLIC PLACE",SOUTH FROM PS 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,1,1,0,1,1,0,2016000081,1245,10470124520160076
Bagalkot,Amengad PS,0077/2016,1,2016,5,2016-05-16 13:00:00.000,2016-05-16 13:05:00.000,2016-05-16 15:00:00.000,16/05/2016,Non Heinous,BoundOver,Sue-moto by Police,CrPC,Security For Good Behaviour (Sec 110),0.0000000000000000000000,0.0000000000000000000000,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 110(E)(G) ",S G HELVAR   (ASI),1270757,NULL,124000015,"HUVINAHALLI BUS STAND, HUVINAHALLI BUS STAND",WEST FROM 16 KM,RURAL BEAT NO 3,AIHOLE,0,0,0,0,0,0,1,1,0,1,1,0,2016000082,1245,10470124520160077
Bagalkot,Amengad PS,0078/2016,1,2016,5,2016-05-17 19:00:00.000,2016-05-17 19:05:00.000,2016-05-17 20:30:00.000,17/05/2016,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",B.B.YADAVE   (ASI),1270773,NULL,125900048,"AMINAGAD VILLAGE MOKASI FEILD PUBLIC PLACE, AMINAGAD VILLAGE MOKASI FEILD PUBLIC PLACE",WEST FROM PS 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,4,4,0,4,4,0,2016000083,1245,10470124520160078
